Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
35,2010-12-31,"5,76,332",1,30,3.2,137,9
35,2011-01-07,"6,49,290",0,34,3.2,137,9
35,2011-01-14,"6,87,671",0,26,3.2,137,9
35,2011-01-21,"6,59,902",0,30,3.2,137,9
35,2011-01-28,"6,33,290",0,24,3.2,137,9
35,2011-02-04,"7,47,577",0,29,3.2,137,9
35,2011-02-11,"8,59,258",1,30,3.2,137,9
35,2011-02-18,"8,65,306",0,39,3.2,137,9
35,2011-02-25,"8,41,129",0,33,3.3,137,9
35,2011-03-04,"8,50,449",0,37,3.4,138,9
35,2011-03-11,"8,30,601",0,44,3.6,138,9
35,2011-03-18,"8,00,663",0,47,3.6,138,9
35,2011-03-25,"7,62,184",0,40,3.6,138,9
35,2011-04-01,"7,62,621",0,37,3.6,138,9
35,2011-04-08,"8,13,352",0,47,3.7,138,9
35,2011-04-15,"7,95,157",0,52,3.8,138,9
35,2011-04-22,"8,41,778",0,50,3.9,138,9
35,2011-04-29,"8,11,824",0,62,4,138,9
35,2011-05-06,"8,35,181",0,56,4,138,9
35,2011-05-13,"8,26,156",0,60,4.1,138,9
35,2011-05-20,"7,76,839",0,60,4.1,139,9
35,2011-05-27,"8,50,709",0,66,4,139,9
35,2011-06-03,"9,55,467",0,74,3.9,139,9
35,2011-06-10,"8,55,130",0,73,3.9,139,9
35,2011-06-17,"8,28,595",0,67,3.8,139,9
35,2011-06-24,"8,49,398",0,72,3.8,139,9
35,2011-07-01,"8,74,454",0,74,3.7,139,9
35,2011-07-08,"8,27,718",0,77,3.7,140,9
35,2011-07-15,"8,13,846",0,78,3.8,140,9
35,2011-07-22,"8,20,188",0,82,3.8,140,9
35,2011-07-29,"7,70,820",0,79,3.8,140,9
35,2011-08-05,"8,26,821",0,78,3.8,140,9
35,2011-08-12,"8,19,912",0,77,3.8,140,9
35,2011-08-19,"8,20,288",0,73,3.7,140,9
35,2011-08-26,"8,97,037",0,73,3.7,140,9
35,2011-09-02,"8,13,487",0,71,3.7,140,9
35,2011-09-09,"9,22,441",1,71,3.7,140,9
35,2011-09-16,"7,38,792",0,70,3.7,140,9
35,2011-09-23,"7,05,802",0,64,3.7,140,9
35,2011-09-30,"7,49,677",0,71,3.6,140,9
35,2011-10-07,"7,91,638",0,57,3.6,140,9
35,2011-10-14,"7,72,859",0,65,3.5,140,9
35,2011-10-21,"8,11,328",0,60,3.6,140,9
35,2011-10-28,"8,08,822",0,52,3.6,140,9
35,2011-11-04,"6,53,469",0,44,3.6,140,9
35,2011-11-11,"8,80,576",0,50,3.5,140,9
35,2011-11-18,"8,20,964",0,51,3.5,140,9
35,2011-11-25,"17,33,822",1,48,3.5,140,9
35,2011-12-02,"9,03,606",0,51,3.5,140,9
35,2011-12-09,"9,48,965",0,46,3.4,140,9
35,2011-12-16,"11,15,256",0,41,3.4,140,9
35,2011-12-23,"15,50,214",0,42,3.4,141,9
35,2011-12-30,"9,04,651",1,38,3.4,141,9
35,2012-01-06,"6,71,708",0,36,3.4,141,9
35,2012-01-13,"6,25,135",0,41,3.5,141,9
35,2012-01-20,"6,69,850",0,30,3.5,141,9
35,2012-01-27,"5,88,723",0,37,3.6,141,9
35,2012-02-03,"7,46,901",0,43,3.6,141,9
35,2012-02-10,"8,49,779",1,38,3.6,141,9
35,2012-02-17,"8,24,568",0,37,3.7,141,9
35,2012-02-24,"8,05,029",0,42,3.7,141,9
35,2012-03-02,"7,66,571",0,40,3.8,141,9
35,2012-03-09,"7,96,351",0,44,3.8,141,9
35,2012-03-16,"7,93,046",0,50,3.9,142,9
35,2012-03-23,"7,60,671",0,57,3.9,142,9
35,2012-03-30,"7,44,526",0,49,4,142,9
35,2012-04-06,"8,60,293",0,49,4,142,9
35,2012-04-13,"7,88,633",0,52,4,142,9
35,2012-04-20,"7,94,660",0,63,4,142,9
35,2012-04-27,"7,21,212",0,52,4,142,9
35,2012-05-04,"7,72,037",0,54,4,142,9
35,2012-05-11,"8,02,384",0,59,3.9,142,9
35,2012-05-18,"8,19,197",0,65,3.8,142,9
35,2012-05-25,"8,22,167",0,65,3.8,142,9
35,2012-06-01,"9,32,196",0,73,3.7,142,9
35,2012-06-08,"8,73,415",0,64,3.7,142,9
35,2012-06-15,"8,48,289",0,70,3.6,142,9
35,2012-06-22,"9,11,696",0,73,3.6,142,9
35,2012-06-29,"8,92,133",0,74,3.5,142,9
35,2012-07-06,"9,85,480",0,82,3.5,142,9
35,2012-07-13,"8,25,763",0,79,3.5,142,9
35,2012-07-20,"8,41,225",0,79,3.6,142,9
35,2012-07-27,"8,08,030",0,76,3.6,142,9
35,2012-08-03,"8,66,216",0,75,3.7,142,9
35,2012-08-10,"8,88,369",0,78,3.7,142,9
35,2012-08-17,"8,87,979",0,77,3.8,142,9
35,2012-08-24,"8,95,275",0,73,3.8,142,9
35,2012-08-31,"9,31,279",0,75,3.9,142,9
35,2012-09-07,"9,84,833",1,76,3.9,143,9
35,2012-09-14,"8,21,569",0,69,3.9,143,9
35,2012-09-21,"7,72,303",0,66,4,143,9
35,2012-09-28,"8,14,100",0,65,4,143,9
35,2012-10-05,"8,66,064",0,65,4,143,9
35,2012-10-12,"8,73,643",0,55,4,143,9
35,2012-10-19,"8,29,285",0,57,4,143,9
35,2012-10-26,"8,65,138",0,59,3.9,143,9
36,2010-02-05,"4,67,547",0,46,2.5,210,9
36,2010-02-12,"4,69,564",1,46,2.5,210,9
36,2010-02-19,"4,70,281",0,46,2.5,210,9
36,2010-02-26,"4,47,519",0,51,2.5,210,9
36,2010-03-05,"4,80,203",0,51,2.6,210,9
36,2010-03-12,"4,41,434",0,62,2.6,210,9
36,2010-03-19,"4,28,852",0,60,2.7,210,9
36,2010-03-26,"4,04,439",0,56,2.7,210,9
36,2010-04-02,"4,35,973",0,63,2.7,210,8
36,2010-04-09,"4,53,017",0,69,2.7,209,8
36,2010-04-16,"4,83,700",0,67,2.8,209,8
36,2010-04-23,"4,34,117",0,68,2.8,209,8
36,2010-04-30,"4,57,900",0,71,2.7,209,8
36,2010-05-07,"4,89,372",0,76,2.8,209,8
36,2010-05-14,"4,76,734",0,78,2.8,209,8
36,2010-05-21,"4,74,918",0,77,2.8,209,8
36,2010-05-28,"4,47,050",0,81,2.7,210,8
36,2010-06-04,"4,71,089",0,80,2.7,210,8
36,2010-06-11,"4,67,711",0,82,2.6,210,8
36,2010-06-18,"4,85,695",0,84,2.6,210,8
36,2010-06-25,"4,34,880",0,84,2.6,210,8
36,2010-07-02,"4,34,252",0,82,2.6,210,8
36,2010-07-09,"4,71,714",0,82,2.6,210,8
36,2010-07-16,"4,66,962",0,84,2.6,210,8
36,2010-07-23,"4,52,021",0,83,2.5,210,8
36,2010-07-30,"4,32,452",0,82,2.6,210,8
36,2010-08-06,"4,67,443",0,85,2.6,210,8
36,2010-08-13,"4,70,437",0,86,2.6,210,8
36,2010-08-20,"4,37,950",0,86,2.6,210,8
36,2010-08-27,"4,12,051",0,85,2.6,210,8
36,2010-09-03,"4,31,294",0,82,2.5,210,8
36,2010-09-10,"4,34,471",1,81,2.5,210,8
36,2010-09-17,"4,54,694",0,82,2.6,210,8
36,2010-09-24,"4,19,349",0,79,2.6,210,8
36,2010-10-01,"4,22,169",0,75,2.6,210,8
36,2010-10-08,"4,44,352",0,66,2.6,211,8
36,2010-10-15,"4,53,308",0,72,2.7,211,8
36,2010-10-22,"4,24,956",0,72,2.7,211,8
36,2010-10-29,"3,92,654",0,76,2.7,211,8
36,2010-11-05,"4,05,860",0,63,2.7,211,8
36,2010-11-12,"4,25,805",0,62,2.7,211,8
36,2010-11-19,"4,11,616",0,57,2.7,211,8
36,2010-11-26,"4,08,891",1,68,2.7,211,8
36,2010-12-03,"3,60,266",0,54,2.7,210,8
36,2010-12-10,"4,04,545",0,52,2.8,210,8
36,2010-12-17,"4,10,215",0,57,2.9,210,8
36,2010-12-24,"4,22,094",0,59,2.9,210,8
36,2010-12-31,"3,59,311",1,53,2.9,210,8
36,2011-01-07,"3,84,660",0,54,2.9,210,8
36,2011-01-14,"4,10,498",0,43,3,210,8
36,2011-01-21,"3,99,191",0,51,3,211,8
36,2011-01-28,"3,72,174",0,49,3,211,8
36,2011-02-04,"4,17,522",0,47,3,211,8
36,2011-02-11,"4,01,501",1,41,3,212,8
36,2011-02-18,"4,27,175",0,57,3,212,8
36,2011-02-25,"3,80,279",0,68,3.1,212,8
36,2011-03-04,"4,02,580",0,65,3.3,213,8
36,2011-03-11,"4,07,507",0,59,3.4,213,8
36,2011-03-18,"4,31,412",0,65,3.5,213,8
36,2011-03-25,"3,90,732",0,71,3.5,213,8
36,2011-04-01,"3,85,672",0,67,3.5,214,8
36,2011-04-08,"4,28,728",0,69,3.6,214,8
36,2011-04-15,"4,14,987",0,73,3.8,214,8
36,2011-04-22,"3,74,575",0,75,3.8,214,8
36,2011-04-29,"3,40,709",0,76,3.8,214,8
36,2011-05-06,"3,93,401",0,70,3.9,215,8
36,2011-05-13,"3,95,317",0,77,3.9,215,8
36,2011-05-20,"3,76,183",0,73,3.9,214,8
36,2011-05-27,"3,48,655",0,81,3.8,214,8
36,2011-06-03,"3,73,704",0,83,3.7,214,8
36,2011-06-10,"3,74,182",0,82,3.6,214,8
36,2011-06-17,"3,94,645",0,84,3.6,214,8
36,2011-06-24,"3,60,010",0,84,3.6,214,8
36,2011-07-01,"3,54,271",0,85,3.5,214,8
36,2011-07-08,"3,77,465",0,85,3.4,214,8
36,2011-07-15,"3,85,631",0,86,3.6,214,8
36,2011-07-22,"3,61,311",0,83,3.6,214,8
36,2011-07-29,"3,54,361",0,85,3.7,214,8
36,2011-08-05,"3,81,018",0,87,3.7,214,8
36,2011-08-12,"3,80,189",0,88,3.6,214,8
36,2011-08-19,"3,73,268",0,87,3.5,214,8
36,2011-08-26,"3,44,964",0,86,3.5,214,8
36,2011-09-02,"3,50,276",0,88,3.5,215,8
36,2011-09-09,"3,52,961",1,78,3.5,215,8
36,2011-09-16,"3,43,108",0,82,3.5,215,8
36,2011-09-23,"3,22,405",0,78,3.4,215,8
36,2011-09-30,"3,14,910",0,82,3.3,215,8
36,2011-10-07,"3,46,138",0,71,3.3,216,8
36,2011-10-14,"3,42,077",0,74,3.2,216,8
36,2011-10-21,"3,28,633",0,68,3.3,216,8
36,2011-10-28,"3,06,194",0,71,3.3,216,8
36,2011-11-04,"3,13,387",0,59,3.3,217,8
36,2011-11-11,"3,28,499",0,64,3.3,217,8
36,2011-11-18,"3,32,902",0,66,3.3,217,8
36,2011-11-25,"3,32,812",1,66,3.2,217,8
36,2011-12-02,"2,93,351",0,54,3.2,217,8
36,2011-12-09,"3,12,298",0,51,3.1,218,8
36,2011-12-16,"3,41,504",0,58,3.1,218,8
36,2011-12-23,"3,25,262",0,55,3.1,218,8
36,2011-12-30,"2,87,425",1,48,3.1,218,8
36,2012-01-06,"3,29,468",0,57,3.1,218,7
36,2012-01-13,"3,25,976",0,56,3.3,219,7
36,2012-01-20,"3,30,927",0,59,3.3,219,7
36,2012-01-27,"3,01,445",0,63,3.3,219,7
36,2012-02-03,"3,10,983",0,61,3.4,219,7
36,2012-02-10,"3,35,742",1,54,3.5,219,7
36,2012-02-17,"3,26,317",0,54,3.5,219,7
36,2012-02-24,"3,13,270",0,62,3.6,219,7
36,2012-03-02,"3,15,397",0,65,3.6,220,7
36,2012-03-09,"3,18,675",0,63,3.6,220,7
36,2012-03-16,"3,35,346",0,67,3.8,220,7
36,2012-03-23,"3,17,873",0,69,3.8,220,7
36,2012-03-30,"3,04,145",0,70,3.9,220,7
36,2012-04-06,"3,31,026",0,74,3.9,220,7
36,2012-04-13,"3,39,408",0,73,3.9,220,7
36,2012-04-20,"3,23,915",0,71,3.9,220,7
36,2012-04-27,"3,08,390",0,70,3.9,220,7
36,2012-05-04,"3,12,468",0,77,3.8,220,7
36,2012-05-11,"3,30,518",0,77,3.8,220,7
36,2012-05-18,"3,24,801",0,74,3.7,220,7
36,2012-05-25,"3,06,098",0,79,3.6,220,7
36,2012-06-01,"3,06,006",0,81,3.6,220,7
36,2012-06-08,"3,38,273",0,82,3.5,220,7
36,2012-06-15,"3,33,147",0,82,3.4,220,7
36,2012-06-22,"3,06,411",0,80,3.4,220,7
36,2012-06-29,"2,91,530",0,87,3.3,221,7
36,2012-07-06,"3,06,579",0,82,3.2,221,7
36,2012-07-13,"2,98,337",0,78,3.2,221,7
36,2012-07-20,"3,03,290",0,82,3.3,221,7
36,2012-07-27,"2,79,643",0,84,3.4,221,7
36,2012-08-03,"3,04,990",0,86,3.4,221,7
36,2012-08-10,"2,98,948",0,84,3.5,221,7
36,2012-08-17,"3,14,607",0,86,3.6,221,7
36,2012-08-24,"2,82,546",0,81,3.6,221,7
36,2012-08-31,"2,82,647",0,85,3.6,221,7
36,2012-09-07,"2,93,729",1,84,3.7,221,7
36,2012-09-14,"3,01,894",0,78,3.7,221,7
36,2012-09-21,"2,93,804",0,76,3.7,221,7
36,2012-09-28,"2,70,678",0,79,3.7,222,7
36,2012-10-05,"2,77,138",0,74,3.6,222,6
36,2012-10-12,"3,00,237",0,71,3.6,222,6
36,2012-10-19,"2,87,360",0,74,3.6,222,6
36,2012-10-26,"2,72,489",0,74,3.5,222,6
37,2010-02-05,"5,36,007",0,46,2.6,210,9
37,2010-02-12,"5,29,853",1,46,2.5,210,9
37,2010-02-19,"5,10,383",0,46,2.5,210,9
37,2010-02-26,"5,13,616",0,51,2.6,210,9
37,2010-03-05,"5,19,256",0,51,2.6,210,9
37,2010-03-12,"5,13,015",0,62,2.7,210,9
37,2010-03-19,"4,60,021",0,60,2.7,210,9
37,2010-03-26,"5,15,778",0,56,2.7,210,9
37,2010-04-02,"5,40,190",0,63,2.7,210,8
37,2010-04-09,"5,13,328",0,69,2.8,209,8
37,2010-04-16,"5,24,545",0,67,2.8,209,8
37,2010-04-23,"5,27,020",0,68,2.8,209,8
37,2010-04-30,"5,17,851",0,71,2.8,209,8
37,2010-05-07,"5,43,235",0,76,2.8,209,8
37,2010-05-14,"5,05,196",0,78,2.9,209,8
37,2010-05-21,"5,10,495",0,77,2.8,209,8
37,2010-05-28,"5,32,241",0,81,2.8,210,8
37,2010-06-04,"4,79,195",0,80,2.7,210,8
37,2010-06-11,"4,81,915",0,82,2.7,210,8
37,2010-06-18,"5,05,762",0,84,2.6,210,8
37,2010-06-25,"4,85,419",0,84,2.7,210,8
37,2010-07-02,"4,98,293",0,82,2.7,210,8
37,2010-07-09,"5,02,456",0,82,2.6,210,8
37,2010-07-16,"4,85,150",0,84,2.6,210,8
37,2010-07-23,"4,91,998",0,83,2.6,210,8
37,2010-07-30,"4,87,913",0,82,2.6,210,8
37,2010-08-06,"5,08,577",0,85,2.6,210,8
37,2010-08-13,"4,91,816",0,86,2.7,210,8
37,2010-08-20,"4,86,931",0,86,2.7,210,8
37,2010-08-27,"5,12,157",0,85,2.6,210,8
37,2010-09-03,"5,10,428",0,82,2.6,210,8
37,2010-09-10,"5,10,296",1,81,2.6,210,8
37,2010-09-17,"5,01,251",0,82,2.6,210,8
37,2010-09-24,"4,94,265",0,79,2.6,210,8
37,2010-10-01,"5,29,878",0,75,2.6,210,8
37,2010-10-08,"5,24,484",0,66,2.6,211,8
37,2010-10-15,"4,98,926",0,72,2.7,211,8
37,2010-10-22,"5,10,425",0,72,2.7,211,8
37,2010-10-29,"5,14,486",0,76,2.7,211,8
37,2010-11-05,"5,39,683",0,63,2.7,211,8
37,2010-11-12,"5,17,547",0,62,2.7,211,8
37,2010-11-19,"5,18,124",0,57,2.8,211,8
37,2010-11-26,"5,18,221",1,68,2.7,211,8
37,2010-12-03,"5,08,213",0,54,2.7,210,8
37,2010-12-10,"5,11,208",0,52,2.8,210,8
37,2010-12-17,"5,34,285",0,57,2.9,210,8
37,2010-12-24,"5,76,810",0,59,2.9,210,8
37,2010-12-31,"4,60,332",1,53,2.9,210,8
37,2011-01-07,"5,42,464",0,54,3,210,8
37,2011-01-14,"5,25,617",0,43,3,210,8
37,2011-01-21,"5,26,487",0,51,3,211,8
37,2011-01-28,"5,13,672",0,49,3,211,8
37,2011-02-04,"5,83,835",0,47,3,211,8
37,2011-02-11,"5,22,514",1,41,3,212,8
37,2011-02-18,"5,36,841",0,57,3,212,8
37,2011-02-25,"5,14,758",0,68,3.1,212,8
37,2011-03-04,"5,27,572",0,65,3.3,213,8
37,2011-03-11,"5,05,610",0,59,3.5,213,8
37,2011-03-18,"4,78,503",0,65,3.5,213,8
37,2011-03-25,"5,22,106",0,71,3.5,213,8
37,2011-04-01,"5,34,579",0,67,3.5,214,8
37,2011-04-08,"5,43,703",0,69,3.6,214,8
37,2011-04-15,"5,43,776",0,73,3.7,214,8
37,2011-04-22,"5,26,434",0,75,3.8,214,8
37,2011-04-29,"5,02,918",0,76,3.8,214,8
37,2011-05-06,"5,47,513",0,70,3.9,215,8
37,2011-05-13,"5,11,872",0,77,3.9,215,8
37,2011-05-20,"5,33,564",0,73,3.9,214,8
37,2011-05-27,"5,07,087",0,81,3.8,214,8
37,2011-06-03,"5,00,381",0,83,3.7,214,8
37,2011-06-10,"5,09,647",0,82,3.6,214,8
37,2011-06-17,"5,25,132",0,84,3.6,214,8
37,2011-06-24,"5,09,276",0,84,3.6,214,8
37,2011-07-01,"5,17,021",0,85,3.5,214,8
37,2011-07-08,"4,89,060",0,85,3.5,214,8
37,2011-07-15,"4,98,750",0,86,3.6,214,8
37,2011-07-22,"5,05,544",0,83,3.7,214,8
37,2011-07-29,"5,04,975",0,85,3.7,214,8
37,2011-08-05,"5,10,787",0,87,3.7,214,8
37,2011-08-12,"5,02,504",0,88,3.6,214,8
37,2011-08-19,"5,06,898",0,87,3.6,214,8
37,2011-08-26,"5,27,947",0,86,3.5,214,8
37,2011-09-02,"5,30,368",0,88,3.5,215,8
37,2011-09-09,"5,06,274",1,78,3.5,215,8
37,2011-09-16,"5,13,342",0,82,3.5,215,8
37,2011-09-23,"5,16,557",0,78,3.5,215,8
37,2011-09-30,"5,16,402",0,82,3.4,215,8
37,2011-10-07,"5,22,817",0,71,3.3,216,8
37,2011-10-14,"5,13,636",0,74,3.3,216,8
37,2011-10-21,"5,22,784",0,68,3.4,216,8
37,2011-10-28,"5,17,355",0,71,3.4,216,8
37,2011-11-04,"5,55,926",0,59,3.3,217,8
37,2011-11-11,"5,01,269",0,64,3.3,217,8
37,2011-11-18,"5,27,495",0,66,3.3,217,8
37,2011-11-25,"5,22,554",1,66,3.2,217,8
37,2011-12-02,"5,27,118",0,54,3.2,217,8
37,2011-12-09,"5,37,225",0,51,3.2,218,8
37,2011-12-16,"5,33,906",0,58,3.2,218,8
37,2011-12-23,"6,05,791",0,55,3.1,218,8
37,2011-12-30,"4,51,328",1,48,3.1,218,8
37,2012-01-06,"5,58,344",0,57,3.2,218,7
37,2012-01-13,"5,46,221",0,56,3.3,219,7
37,2012-01-20,"5,43,894",0,59,3.3,219,7
37,2012-01-27,"5,14,117",0,63,3.3,219,7
37,2012-02-03,"5,55,424",0,61,3.4,219,7
37,2012-02-10,"5,27,041",1,54,3.4,219,7
37,2012-02-17,"5,41,071",0,54,3.5,219,7
37,2012-02-24,"5,18,697",0,62,3.6,219,7
37,2012-03-02,"5,25,559",0,65,3.6,220,7
37,2012-03-09,"5,35,937",0,63,3.7,220,7
37,2012-03-16,"4,84,588",0,67,3.7,220,7
37,2012-03-23,"5,20,887",0,69,3.8,220,7
37,2012-03-30,"5,33,735",0,70,3.8,220,7
37,2012-04-06,"5,64,849",0,74,3.9,220,7
37,2012-04-13,"5,06,973",0,73,3.9,220,7
37,2012-04-20,"5,23,483",0,71,3.9,220,7
37,2012-04-27,"5,28,807",0,70,3.8,220,7
37,2012-05-04,"5,35,312",0,77,3.7,220,7
37,2012-05-11,"5,27,983",0,77,3.7,220,7
37,2012-05-18,"5,34,848",0,74,3.6,220,7
37,2012-05-25,"5,40,626",0,79,3.6,220,7
37,2012-06-01,"5,31,812",0,81,3.5,220,7
37,2012-06-08,"5,28,941",0,82,3.5,220,7
37,2012-06-15,"5,08,573",0,82,3.4,220,7
37,2012-06-22,"4,84,033",0,80,3.3,220,7
37,2012-06-29,"5,08,310",0,87,3.3,221,7
37,2012-07-06,"5,19,498",0,82,3.2,221,7
37,2012-07-13,"5,06,005",0,78,3.3,221,7
37,2012-07-20,"5,03,745",0,82,3.3,221,7
37,2012-07-27,"5,14,489",0,84,3.4,221,7
37,2012-08-03,"5,21,959",0,86,3.4,221,7
37,2012-08-10,"5,00,965",0,84,3.5,221,7
37,2012-08-17,"5,09,634",0,86,3.6,221,7
37,2012-08-24,"5,22,665",0,81,3.6,221,7
37,2012-08-31,"5,38,344",0,85,3.6,221,7
37,2012-09-07,"5,26,838",1,84,3.7,221,7
37,2012-09-14,"5,14,652",0,78,3.7,221,7
37,2012-09-21,"5,21,321",0,76,3.7,221,7
37,2012-09-28,"5,27,953",0,79,3.7,222,7
37,2012-10-05,"5,46,122",0,74,3.6,222,6
37,2012-10-12,"5,21,811",0,71,3.6,222,6
37,2012-10-19,"5,51,969",0,74,3.6,222,6
37,2012-10-26,"5,34,738",0,74,3.5,222,6
38,2010-02-05,"3,58,496",0,49,3,126,14
38,2010-02-12,"3,42,215",1,48,2.9,126,14
38,2010-02-19,"3,27,238",0,55,2.9,127,14
38,2010-02-26,"3,34,223",0,50,2.8,127,14
38,2010-03-05,"3,72,240",0,54,3,127,14
38,2010-03-12,"3,42,024",0,50,2.9,127,14
38,2010-03-19,"3,33,025",0,60,3.1,127,14
38,2010-03-26,"3,35,858",0,60,3.1,127,14
38,2010-04-02,"3,68,930",0,60,3.1,127,14
38,2010-04-09,"3,41,630",0,59,3.1,127,14
38,2010-04-16,"3,37,723",0,65,3.1,127,14
38,2010-04-23,"3,35,122",0,65,3.1,126,14
38,2010-04-30,"3,37,980",0,67,3.1,126,14
38,2010-05-07,"3,83,657",0,70,3.1,126,14
38,2010-05-14,"3,46,174",0,68,3.1,126,14
38,2010-05-21,"3,40,497",0,76,3.1,126,14
38,2010-05-28,"3,26,469",0,68,3.1,126,14
38,2010-06-04,"3,76,185",0,81,2.9,126,14
38,2010-06-11,"3,54,829",0,91,2.9,126,14
38,2010-06-18,"3,35,692",0,81,3,126,14
38,2010-06-25,"3,22,047",0,87,3.1,126,14
38,2010-07-02,"3,61,181",0,92,3.1,126,14
38,2010-07-09,"3,43,850",0,90,3.1,126,14
38,2010-07-16,"3,38,278",0,97,3.1,126,14
38,2010-07-23,"3,28,337",0,99,3.1,126,14
38,2010-07-30,"3,36,378",0,96,3,126,14
38,2010-08-06,"3,78,574",0,93,3.1,126,14
38,2010-08-13,"3,41,401",0,87,3.2,126,14
38,2010-08-20,"3,29,140",0,93,3,126,14
38,2010-08-27,"3,22,869",0,93,3.1,126,14
38,2010-09-03,"3,77,097",0,83,3.1,126,14
38,2010-09-10,"3,36,228",1,84,3,126,14
38,2010-09-17,"3,36,253",0,82,3,126,14
38,2010-09-24,"3,30,605",0,82,2.9,126,14
38,2010-10-01,"3,60,257",0,85,3,126,14
38,2010-10-08,"3,51,271",0,72,3,126,14
38,2010-10-15,"3,37,743",0,75,3,126,14
38,2010-10-22,"3,39,042",0,69,3,126,14
38,2010-10-29,"3,41,220",0,61,3,126,14
38,2010-11-05,"3,80,870",0,65,3.1,126,14
38,2010-11-12,"3,40,147",0,58,3.1,127,14
38,2010-11-19,"3,48,594",0,58,3.2,127,14
38,2010-11-26,"3,60,858",1,48,3.2,127,14
38,2010-12-03,"3,51,925",0,43,3,127,14
38,2010-12-10,"3,55,965",0,50,3.2,127,14
38,2010-12-17,"3,34,441",0,53,3.2,127,14
38,2010-12-24,"3,69,107",0,52,3.2,127,14
38,2010-12-31,"3,03,909",1,46,3.1,127,14
38,2011-01-07,"3,86,345",0,38,3.3,127,14
38,2011-01-14,"3,56,139",0,43,3.3,127,14
38,2011-01-21,"3,41,098",0,54,3.2,127,14
38,2011-01-28,"3,57,557",0,51,3.3,128,14
38,2011-02-04,"4,02,342",0,45,3.3,128,14
38,2011-02-11,"3,77,672",1,51,3.4,128,14
38,2011-02-18,"3,64,607",0,53,3.4,128,14
38,2011-02-25,"3,54,232",0,48,3.5,128,14
38,2011-03-04,"4,05,429",0,52,3.7,128,14
38,2011-03-11,"3,57,897",0,58,3.8,128,14
38,2011-03-18,"3,49,460",0,64,3.7,129,14
38,2011-03-25,"3,51,542",0,54,3.9,129,14
38,2011-04-01,"3,82,098",0,64,3.8,129,14
38,2011-04-08,"3,92,152",0,64,4,129,14
38,2011-04-15,"3,62,759",0,58,3.9,129,14
38,2011-04-22,"3,62,952",0,72,4.1,129,14
38,2011-04-29,"3,44,226",0,68,4.2,129,14
38,2011-05-06,"4,22,187",0,68,4.2,129,14
38,2011-05-13,"3,66,978",0,71,4.2,129,14
38,2011-05-20,"3,65,731",0,67,4.2,129,14
38,2011-05-27,"3,56,886",0,77,4.1,129,14
38,2011-06-03,"3,96,826",0,72,4,129,14
38,2011-06-10,"3,81,763",0,79,4,129,14
38,2011-06-17,"3,56,797",0,87,3.9,129,14
38,2011-06-24,"3,54,079",0,89,3.9,129,14
38,2011-07-01,"3,87,334",0,90,3.8,129,14
38,2011-07-08,"3,99,699",0,90,3.7,129,14
38,2011-07-15,"3,67,182",0,88,3.7,129,14
38,2011-07-22,"3,65,563",0,91,3.8,129,14
38,2011-07-29,"3,55,131",0,93,3.8,129,14
38,2011-08-05,"4,37,631",0,91,3.8,129,14
38,2011-08-12,"3,87,844",0,91,3.7,129,14
38,2011-08-19,"3,62,225",0,92,3.7,129,14
38,2011-08-26,"3,65,673",0,95,3.7,129,14
38,2011-09-02,"4,16,954",0,94,3.8,129,14
38,2011-09-09,"3,97,772",1,88,3.9,129,14
38,2011-09-16,"4,08,189",0,76,3.9,129,14
38,2011-09-23,"3,94,665",0,83,3.8,130,14
38,2011-09-30,"3,66,820",0,83,3.9,130,14
38,2011-10-07,"4,49,516",0,70,3.8,130,13
38,2011-10-14,"4,00,431",0,67,3.8,130,13
38,2011-10-21,"4,02,709",0,73,3.8,130,13
38,2011-10-28,"3,78,539",0,67,3.7,130,13
38,2011-11-04,"4,36,970",0,60,3.8,130,13
38,2011-11-11,"4,11,117",0,49,3.8,130,13
38,2011-11-18,"3,92,003",0,54,3.8,130,13
38,2011-11-25,"3,93,716",1,53,3.6,130,13
38,2011-12-02,"4,11,252",0,53,3.7,130,13
38,2011-12-09,"4,35,402",0,42,3.6,130,13
38,2011-12-16,"4,04,284",0,43,3.6,130,13
38,2011-12-23,"4,19,717",0,45,3.5,130,13
38,2011-12-30,"3,42,667",1,45,3.4,130,13
38,2012-01-06,"4,78,483",0,50,3.6,130,12
38,2012-01-13,"4,23,261",0,48,3.7,130,12
38,2012-01-20,"4,05,216",0,46,3.7,130,12
38,2012-01-27,"4,12,882",0,50,3.7,130,12
38,2012-02-03,"4,57,712",0,51,3.7,130,12
38,2012-02-10,"4,69,787",1,52,3.7,130,12
38,2012-02-17,"4,15,514",0,52,3.8,130,12
38,2012-02-24,"4,09,412",0,53,4,131,12
38,2012-03-02,"4,71,115",0,52,4.2,131,12
38,2012-03-09,"4,52,793",0,55,4.3,131,12
38,2012-03-16,"4,28,465",0,64,4.3,131,12
38,2012-03-23,"4,12,456",0,56,4,131,12
38,2012-03-30,"4,08,679",0,64,4.3,131,12
38,2012-04-06,"4,99,268",0,64,4.1,131,12
38,2012-04-13,"4,35,791",0,64,4.3,131,12
38,2012-04-20,"4,01,616",0,67,4.2,131,12
38,2012-04-27,"4,19,965",0,78,4.2,131,12
38,2012-05-04,"4,91,756",0,76,4.2,131,12
38,2012-05-11,"4,29,915",0,77,4.2,131,12
